date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:35:49	435591/435591	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2020:58:40%20GMT	https://preppykitchen.com/gourmet-grilled-cheese-2/	preppykitchen.com/gourmet-grilled-cheese-2/index.html	(from https://preppykitchen.com/category/recipes/main-dishes/)
18:35:50	455239/455239	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2021:27:35%20GMT	https://preppykitchen.com/vodka-sauce/	preppykitchen.com/vodka-sauce/index.html	(from https://preppykitchen.com/category/recipes/main-dishes/)
18:35:50	4991/4991	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2015%20Nov%202024%2002:35:48%20GMT	https://preppykitchen.com/category/recipes/side-dishes/window.location.href	preppykitchen.com/category/recipes/side-dishes/window.location.href	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:35:50	449822/449822	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2020:40:05%20GMT	https://preppykitchen.com/thai-red-curry/	preppykitchen.com/thai-red-curry/index.html	(from https://preppykitchen.com/category/recipes/main-dishes/)
18:35:51	440814/440814	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Nov%202024%2022:34:48%20GMT	https://preppykitchen.com/bbq-chicken/	preppykitchen.com/bbq-chicken/index.html	(from https://preppykitchen.com/category/recipes/main-dishes/)
18:35:51	7860/7860	---MCZ	200	added ('OK')	application/json	date:Fri,%2015%20Nov%202024%2002:35:49%20GMT	https://preppykitchen.com/wp-json/wp/v2/categories/8471	preppykitchen.com/wp-json/wp/v2/categories/8471.json	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:35:52	455231/455231	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2020:39:26%20GMT	https://preppykitchen.com/chicken-alfredo/	preppykitchen.com/chicken-alfredo/index.html	(from https://preppykitchen.com/category/recipes/main-dishes/)
18:35:52	464039/464039	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2020:31:59%20GMT	https://preppykitchen.com/air-fryer-orange-chicken/	preppykitchen.com/air-fryer-orange-chicken/index.html	(from https://preppykitchen.com/category/recipes/main-dishes/)
18:35:53	234095/234095	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Nov%202024%2002:35:51%20GMT	https://preppykitchen.com/category/recipes/side-dishes/slickstream-code	preppykitchen.com/category/recipes/side-dishes/slickstream-code	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:35:54	446132/446132	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2021:36:48%20GMT	https://preppykitchen.com/instant-pot-chicken-alfredo/	preppykitchen.com/instant-pot-chicken-alfredo/index.html	(from https://preppykitchen.com/category/recipes/main-dishes/)
18:35:54	451963/451963	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Nov%202024%2021:14:05%20GMT	https://preppykitchen.com/lettuce-wraps/	preppykitchen.com/lettuce-wraps/index.html	(from https://preppykitchen.com/category/recipes/main-dishes/)
18:35:55	458793/458793	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2020:31:59%20GMT	https://preppykitchen.com/shrimp-linguine/	preppykitchen.com/shrimp-linguine/index.html	(from https://preppykitchen.com/category/recipes/main-dishes/)
18:35:56	437921/437921	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2020:22:03%20GMT	https://preppykitchen.com/fried-rice/	preppykitchen.com/fried-rice/index.html	(from https://preppykitchen.com/category/recipes/main-dishes/)
18:35:56	30763/30763	---M--	200	added ('OK')	image/jpeg	etag:%22671bd90c-782b%22	https://preppykitchen.com/wp-content/uploads/2024/10/Sweet-Potato-Casserole-Feature-360x495.jpg	preppykitchen.com/wp-content/uploads/2024/10/Sweet-Potato-Casserole-Feature-360x495.jpg	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:35:56	452561/452561	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2020:32:00%20GMT	https://preppykitchen.com/tostada/	preppykitchen.com/tostada/index.html	(from https://preppykitchen.com/category/recipes/main-dishes/)
18:35:57	459619/459619	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2021:51:25%20GMT	https://preppykitchen.com/air-fryer-salmon/	preppykitchen.com/air-fryer-salmon/index.html	(from https://preppykitchen.com/category/recipes/main-dishes/)
18:35:57	305504/305504	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2020:15:17%20GMT	https://preppykitchen.com/category/recipes/main-dishes/page/3/	preppykitchen.com/category/recipes/main-dishes/page/3/index.html	(from https://preppykitchen.com/category/recipes/main-dishes/)
18:35:58	45399/45399	---M--	200	added ('OK')	image/jpeg	etag:%22652e84bd-b4a4%22	https://preppykitchen.com/wp-content/uploads/2023/10/Cranberry-Sauce-Feature-360x495.jpg	preppykitchen.com/wp-content/uploads/2023/10/Cranberry-Sauce-Feature-360x495.jpg	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:35:58	276954/276954	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2020:39:09%20GMT	https://preppykitchen.com/category/recipes/main-dishes/page/8/	preppykitchen.com/category/recipes/main-dishes/page/8/index.html	(from https://preppykitchen.com/category/recipes/main-dishes/)
18:35:59	292681/292681	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Nov%202024%2020:11:29%20GMT	https://preppykitchen.com/category/recipes/side-dishes/page/2/	preppykitchen.com/category/recipes/side-dishes/page/2/index.html	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:35:59	42278/42278	---M--	200	added ('OK')	image/jpeg	etag:%22671ae1c6-a6e0%22	https://preppykitchen.com/wp-content/uploads/2024/10/Sausage-Stuffing-Feature-360x495.jpg	preppykitchen.com/wp-content/uploads/2024/10/Sausage-Stuffing-Feature-360x495.jpg	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:35:59	21515/21515	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%227a877bd10e46d9a731a97fe3bb7c78dd%22	https://preppykitchen.com/category/recipes/side-dishes/feed/	preppykitchen.com/category/recipes/side-dishes/feed/index.html	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:35:59	231477/231477	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Nov%202024%2002:35:57%20GMT	https://preppykitchen.com/category/recipes/side-dishes/Firefox/	preppykitchen.com/category/recipes/side-dishes/Firefox/index.html	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:35:59	27353/27353	---M--	200	added ('OK')	image/jpeg	etag:%2267196b91-6b5f%22	https://preppykitchen.com/wp-content/uploads/2024/10/Gravy-Feature-360x495.jpg	preppykitchen.com/wp-content/uploads/2024/10/Gravy-Feature-360x495.jpg	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:00	408884/408884	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Nov%202024%2019:45:03%20GMT	https://preppykitchen.com/sweet-potato-casserole-with-pecan-topping/	preppykitchen.com/sweet-potato-casserole-with-pecan-topping/index.html	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:00	435844/435844	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2022:14:48%20GMT	https://preppykitchen.com/creamed-spinach/	preppykitchen.com/creamed-spinach/index.html	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:01	26154/26154	---M--	200	added ('OK')	image/jpeg	etag:%22670000f4-662a%22	https://preppykitchen.com/wp-content/uploads/2024/10/Air-Fryer-Tofu-Feature-360x495.jpg	preppykitchen.com/wp-content/uploads/2024/10/Air-Fryer-Tofu-Feature-360x495.jpg	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:02	457860/457860	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2020:38:37%20GMT	https://preppykitchen.com/cornbread-recipe/	preppykitchen.com/cornbread-recipe/index.html	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:02	41168/41168	---M--	200	added ('OK')	image/jpeg	etag:%2266eb02cd-a3fb%22	https://preppykitchen.com/wp-content/uploads/2024/09/Roasted-Asparagus-Feature-360x495.jpg	preppykitchen.com/wp-content/uploads/2024/09/Roasted-Asparagus-Feature-360x495.jpg	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:02	424557/424557	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2020:38:36%20GMT	https://preppykitchen.com/cranberry-sauce/	preppykitchen.com/cranberry-sauce/index.html	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:03	450511/450511	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2020:52:56%20GMT	https://preppykitchen.com/sausage-stuffing/	preppykitchen.com/sausage-stuffing/index.html	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:03	42004/42004	---M--	200	added ('OK')	image/jpeg	etag:%2266e1759e-a694%22	https://preppykitchen.com/wp-content/uploads/2024/09/Air-Fryer-Potatoes-Feature-360x495.jpg	preppykitchen.com/wp-content/uploads/2024/09/Air-Fryer-Potatoes-Feature-360x495.jpg	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:04	442952/442952	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2020:31:54%20GMT	https://preppykitchen.com/gravy/	preppykitchen.com/gravy/index.html	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:04	43876/43876	---M--	200	added ('OK')	image/jpeg	etag:%2266ccbb4b-ad8b%22	https://preppykitchen.com/wp-content/uploads/2024/08/Baked-Sweet-Potato-Feature-360x495.jpg	preppykitchen.com/wp-content/uploads/2024/08/Baked-Sweet-Potato-Feature-360x495.jpg	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:05	446339/446339	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2020:44:14%20GMT	https://preppykitchen.com/air-fryer-tofu/	preppykitchen.com/air-fryer-tofu/index.html	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:05	438971/438971	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2020:47:59%20GMT	https://preppykitchen.com/roasted-asparagus/	preppykitchen.com/roasted-asparagus/index.html	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:05	24578/24578	---M--	200	added ('OK')	image/jpeg	etag:%2266b77c02-6002%22	https://preppykitchen.com/wp-content/uploads/2024/08/Watergate-Salad-Feature-360x495.jpg	preppykitchen.com/wp-content/uploads/2024/08/Watergate-Salad-Feature-360x495.jpg	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:06	445221/445221	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2020:31:46%20GMT	https://preppykitchen.com/air-fryer-potatoes/	preppykitchen.com/air-fryer-potatoes/index.html	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:07	36360/36360	---M--	200	added ('OK')	image/jpeg	etag:%2261313632-8fb3%22	https://preppykitchen.com/wp-content/uploads/2021/09/Fried-Apples-feature-360x495.jpg	preppykitchen.com/wp-content/uploads/2021/09/Fried-Apples-feature-360x495.jpg	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:07	433409/433409	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2021:39:03%20GMT	https://preppykitchen.com/baked-sweet-potato/	preppykitchen.com/baked-sweet-potato/index.html	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:08	438738/438738	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2020:55:15%20GMT	https://preppykitchen.com/watergate-salad/	preppykitchen.com/watergate-salad/index.html	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:08	28238/28238	---M--	200	added ('OK')	image/jpeg	etag:%2266aa7cae-6e4e%22	https://preppykitchen.com/wp-content/uploads/2024/07/Instant-Pot-Black-Beans-Feature-360x495.jpg	preppykitchen.com/wp-content/uploads/2024/07/Instant-Pot-Black-Beans-Feature-360x495.jpg	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:09	443736/443736	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2020:31:54%20GMT	https://preppykitchen.com/fried-apples/	preppykitchen.com/fried-apples/index.html	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:09	36903/36903	---M--	200	added ('OK')	image/jpeg	etag:%226691485c-920a%22	https://preppykitchen.com/wp-content/uploads/2024/07/Garlic-Mashed-Potatoes-Feature-360x495.jpg	preppykitchen.com/wp-content/uploads/2024/07/Garlic-Mashed-Potatoes-Feature-360x495.jpg	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:09	429998/429998	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2023:49:55%20GMT	https://preppykitchen.com/instant-pot-black-beans/	preppykitchen.com/instant-pot-black-beans/index.html	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:09	36680/36680	---M--	200	added ('OK')	image/jpeg	etag:%22668c36a1-9171%22	https://preppykitchen.com/wp-content/uploads/2024/07/Instant-Pot-Mashed-Potatoes-Feature-360x495.jpg	preppykitchen.com/wp-content/uploads/2024/07/Instant-Pot-Mashed-Potatoes-Feature-360x495.jpg	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:10	448946/448946	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2020:49:57%20GMT	https://preppykitchen.com/garlic-mashed-potatoes/	preppykitchen.com/garlic-mashed-potatoes/index.html	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:11	445269/445269	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2020:31:49%20GMT	https://preppykitchen.com/instant-pot-mashed-potatoes/	preppykitchen.com/instant-pot-mashed-potatoes/index.html	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:11	45640/45640	---M--	200	added ('OK')	image/jpeg	etag:%226669dcab-b4b7%22	https://preppykitchen.com/wp-content/uploads/2024/06/Elote-Feature-360x495.jpg	preppykitchen.com/wp-content/uploads/2024/06/Elote-Feature-360x495.jpg	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:11	440482/440482	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2023:49:56%20GMT	https://preppykitchen.com/elote/	preppykitchen.com/elote/index.html	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:11	32799/32799	---M--	200	added ('OK')	image/jpeg	etag:%2266609e7f-801f%22	https://preppykitchen.com/wp-content/uploads/2024/06/Coleslaw-Feature-360x495.jpg	preppykitchen.com/wp-content/uploads/2024/06/Coleslaw-Feature-360x495.jpg	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:13	441797/441797	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2021:33:42%20GMT	https://preppykitchen.com/coleslaw/	preppykitchen.com/coleslaw/index.html	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:13	33157/33157	---M--	200	added ('OK')	image/jpeg	etag:%2266577e73-8185%22	https://preppykitchen.com/wp-content/uploads/2024/05/Air-Fryer-Asparagus-Feature-360x495.jpg	preppykitchen.com/wp-content/uploads/2024/05/Air-Fryer-Asparagus-Feature-360x495.jpg	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:13	37553/37553	---M--	200	added ('OK')	image/jpeg	etag:%22663e6ca4-94de%22	https://preppykitchen.com/wp-content/uploads/2024/05/Homemade-Potato-Chips-Feature-360x495.jpg	preppykitchen.com/wp-content/uploads/2024/05/Homemade-Potato-Chips-Feature-360x495.jpg	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:14	29142/29142	---M--	200	added ('OK')	image/jpeg	etag:%2266142a28-71d6%22	https://preppykitchen.com/wp-content/uploads/2024/04/Air-Fryer-Tater-Tots-Feature-360x495.jpg	preppykitchen.com/wp-content/uploads/2024/04/Air-Fryer-Tater-Tots-Feature-360x495.jpg	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:14	44718/44718	---M--	200	added ('OK')	image/jpeg	etag:%2266103fc6-b03f%22	https://preppykitchen.com/wp-content/uploads/2024/04/Rice-Pilaf-Feature-360x495.jpg	preppykitchen.com/wp-content/uploads/2024/04/Rice-Pilaf-Feature-360x495.jpg	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:14	35203/35203	---M--	200	added ('OK')	image/jpeg	etag:%22660d9f9b-8b60%22	https://preppykitchen.com/wp-content/uploads/2024/04/Instant-Pot-Sweet-Potatoes-Feature-360x495.jpg	preppykitchen.com/wp-content/uploads/2024/04/Instant-Pot-Sweet-Potatoes-Feature-360x495.jpg	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:15	434572/434572	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Nov%202024%2021:52:40%20GMT	https://preppykitchen.com/air-fryer-asparagus/	preppykitchen.com/air-fryer-asparagus/index.html	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:16	446055/446055	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2020:38:50%20GMT	https://preppykitchen.com/homemade-potato-chips/	preppykitchen.com/homemade-potato-chips/index.html	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:16	252512/252512	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Nov%202024%2002:36:14%20GMT	https://preppykitchen.com/category/recipes/side-dishes/GET	preppykitchen.com/category/recipes/side-dishes/GET	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:17	328581/328581	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Nov%202024%2019:46:11%20GMT	https://preppykitchen.com/air-fryer-tater-tots/	preppykitchen.com/air-fryer-tater-tots/index.html	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:18	438950/438950	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2020:37:33%20GMT	https://preppykitchen.com/rice-pilaf/	preppykitchen.com/rice-pilaf/index.html	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:19	436660/436660	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Nov%202024%2023:42:22%20GMT	https://preppykitchen.com/instant-pot-sweet-potatoes/	preppykitchen.com/instant-pot-sweet-potatoes/index.html	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:20	292592/292592	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Nov%202024%2020:11:56%20GMT	https://preppykitchen.com/category/recipes/side-dishes/page/3/	preppykitchen.com/category/recipes/side-dishes/page/3/index.html	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:20	619/619	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Nov%202024%2002:36:17%20GMT	https://preppykitchen.com/category/recipes/side-dishes/French-Macarons-feature-1200.jpg	preppykitchen.com/category/recipes/side-dishes/French-Macarons-feature-1200.jpg	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:21	257447/257447	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Nov%202024%2020:12:58%20GMT	https://preppykitchen.com/category/recipes/side-dishes/page/5/	preppykitchen.com/category/recipes/side-dishes/page/5/index.html	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:21	619/619	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Nov%202024%2002:36:20%20GMT	https://preppykitchen.com/category/recipes/side-dishes/Double-Chocolate-Chip-Cookies-Feature.jpg	preppykitchen.com/category/recipes/side-dishes/Double-Chocolate-Chip-Cookies-Feature.jpg	(from https://preppykitchen.com/category/recipes/side-dishes/)
18:36:23	252939/252939	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Nov%202024%2002:36:22%20GMT	https://preppykitchen.com/category/recipes/breads/i	preppykitchen.com/category/recipes/breads/i	(from https://preppykitchen.com/category/recipes/breads/)
18:36:23	4991/4991	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2015%20Nov%202024%2002:36:22%20GMT	https://preppykitchen.com/category/recipes/breads/window.location.href	preppykitchen.com/category/recipes/breads/window.location.href	(from https://preppykitchen.com/category/recipes/breads/)
18:36:23	8138/8138	---MCZ	200	added ('OK')	application/json	date:Fri,%2015%20Nov%202024%2002:36:23%20GMT	https://preppykitchen.com/wp-json/wp/v2/categories/6230	preppykitchen.com/wp-json/wp/v2/categories/6230.json	(from https://preppykitchen.com/category/recipes/breads/)
18:36:24	289696/289696	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Nov%202024%2019:58:33%20GMT	https://preppykitchen.com/category/recipes/breads/page/2/	preppykitchen.com/category/recipes/breads/page/2/index.html	(from https://preppykitchen.com/category/recipes/breads/)
18:36:26	234090/234090	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Nov%202024%2002:36:23%20GMT	https://preppykitchen.com/category/recipes/breads/slickstream-code	preppykitchen.com/category/recipes/breads/slickstream-code	(from https://preppykitchen.com/category/recipes/breads/)
18:36:26	231472/231472	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Nov%202024%2002:36:23%20GMT	https://preppykitchen.com/category/recipes/breads/Firefox/	preppykitchen.com/category/recipes/breads/Firefox/index.html	(from https://preppykitchen.com/category/recipes/breads/)
18:36:26	20552/20552	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%227a877bd10e46d9a731a97fe3bb7c78dd%22	https://preppykitchen.com/category/recipes/breads/feed/	preppykitchen.com/category/recipes/breads/feed/index.html	(from https://preppykitchen.com/category/recipes/breads/)
18:36:27	35732/35732	---M--	200	added ('OK')	image/jpeg	etag:%2266f6f627-8dbb%22	https://preppykitchen.com/wp-content/uploads/2024/09/Blueberry-Bread-Feature-360x495.jpg	preppykitchen.com/wp-content/uploads/2024/09/Blueberry-Bread-Feature-360x495.jpg	(from https://preppykitchen.com/category/recipes/breads/)
18:36:27	30183/30183	---M--	200	added ('OK')	image/jpeg	etag:%2266e49fec-7705%22	https://preppykitchen.com/wp-content/uploads/2024/09/Milk-Bread-Feature-360x495.jpg	preppykitchen.com/wp-content/uploads/2024/09/Milk-Bread-Feature-360x495.jpg	(from https://preppykitchen.com/category/recipes/breads/)
18:36:28	34940/34940	---M--	200	added ('OK')	image/jpeg	etag:%2266cf7248-8a42%22	https://preppykitchen.com/wp-content/uploads/2024/08/White-Bread-Feature-360x495.jpg	preppykitchen.com/wp-content/uploads/2024/08/White-Bread-Feature-360x495.jpg	(from https://preppykitchen.com/category/recipes/breads/)
18:36:28	28195/28195	---M--	200	added ('OK')	image/jpeg	etag:%22630f68f9-6e23%22	https://preppykitchen.com/wp-content/uploads/2022/08/Apple-Bread-Feature-360x495.jpg	preppykitchen.com/wp-content/uploads/2022/08/Apple-Bread-Feature-360x495.jpg	(from https://preppykitchen.com/category/recipes/breads/)
18:36:28	35549/35549	---M--	200	added ('OK')	image/jpeg	etag:%2262ed321e-8ce0%22	https://preppykitchen.com/wp-content/uploads/2022/08/Chocolate-Zucchini-Bread-Feature-360x495.jpg	preppykitchen.com/wp-content/uploads/2022/08/Chocolate-Zucchini-Bread-Feature-360x495.jpg	(from https://preppykitchen.com/category/recipes/breads/)
18:36:29	37323/37323	---M--	200	added ('OK')	image/jpeg	etag:%225eb1cba2-92c5%22	https://preppykitchen.com/wp-content/uploads/2019/01/zucchini-bread-feature-360x495.jpg	preppykitchen.com/wp-content/uploads/2019/01/zucchini-bread-feature-360x495.jpg	(from https://preppykitchen.com/category/recipes/breads/)
18:36:29	41054/41054	---M--	200	added ('OK')	image/jpeg	etag:%226669ef1a-a256%22	https://preppykitchen.com/wp-content/uploads/2024/06/Burger-Buns-Feature-360x495.jpg	preppykitchen.com/wp-content/uploads/2024/06/Burger-Buns-Feature-360x495.jpg	(from https://preppykitchen.com/category/recipes/breads/)
18:36:29	32687/32687	---M--	200	added ('OK')	image/jpeg	etag:%2266575606-8186%22	https://preppykitchen.com/wp-content/uploads/2024/05/Rye-Bread-Feature-360x495.jpg	preppykitchen.com/wp-content/uploads/2024/05/Rye-Bread-Feature-360x495.jpg	(from https://preppykitchen.com/category/recipes/breads/)
18:36:29	23415/23415	---M--	200	added ('OK')	image/jpeg	etag:%22661022eb-5b77%22	https://preppykitchen.com/wp-content/uploads/2024/04/Cloud-Bread-Feature-360x495.jpg	preppykitchen.com/wp-content/uploads/2024/04/Cloud-Bread-Feature-360x495.jpg	(from https://preppykitchen.com/category/recipes/breads/)
18:36:29	22982/22982	---M--	200	added ('OK')	image/jpeg	etag:%2265e8a2cc-59c6%22	https://preppykitchen.com/wp-content/uploads/2024/03/Tsoureki-Feature-360x495.jpg	preppykitchen.com/wp-content/uploads/2024/03/Tsoureki-Feature-360x495.jpg	(from https://preppykitchen.com/category/recipes/breads/)
18:36:30	23238/23238	---M--	200	added ('OK')	image/jpeg	etag:%2265df5ea2-5ac6%22	https://preppykitchen.com/wp-content/uploads/2024/02/Hot-Cross-Buns-Feature-360x495.jpg	preppykitchen.com/wp-content/uploads/2024/02/Hot-Cross-Buns-Feature-360x495.jpg	(from https://preppykitchen.com/category/recipes/breads/)
18:36:31	454860/454860	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2020:37:07%20GMT	https://preppykitchen.com/banana-bread/	preppykitchen.com/banana-bread/index.html	(from https://preppykitchen.com/category/recipes/breads/)
18:36:31	30355/30355	---M--	200	added ('OK')	image/jpeg	etag:%2265d6387e-782f%22	https://preppykitchen.com/wp-content/uploads/2024/02/Italian-Bread-Feature-360x495.jpg	preppykitchen.com/wp-content/uploads/2024/02/Italian-Bread-Feature-360x495.jpg	(from https://preppykitchen.com/category/recipes/breads/)
18:36:32	454332/454332	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2019:39:06%20GMT	https://preppykitchen.com/blueberry-bread/	preppykitchen.com/blueberry-bread/index.html	(from https://preppykitchen.com/category/recipes/breads/)
18:36:33	464181/464181	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2020:17:14%20GMT	https://preppykitchen.com/tsoureki-greek-braided-bread/	preppykitchen.com/tsoureki-greek-braided-bread/index.html	(from https://preppykitchen.com/category/recipes/breads/)
18:36:34	466335/466335	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2021:12:40%20GMT	https://preppykitchen.com/milk-bread/	preppykitchen.com/milk-bread/index.html	(from https://preppykitchen.com/category/recipes/breads/)
18:36:34	26324/26324	---M--	200	added ('OK')	image/jpeg	etag:%2265ca3d74-66d4%22	https://preppykitchen.com/wp-content/uploads/2024/02/Corn-Tortillas-Feature-360x495.jpg	preppykitchen.com/wp-content/uploads/2024/02/Corn-Tortillas-Feature-360x495.jpg	(from https://preppykitchen.com/category/recipes/breads/)
18:36:34	29975/29975	---M--	200	added ('OK')	image/jpeg	etag:%226038bbb5-7517%22	https://preppykitchen.com/wp-content/uploads/2018/01/Irish-Soda-Bread-Feature-1-360x495.jpg	preppykitchen.com/wp-content/uploads/2018/01/Irish-Soda-Bread-Feature-1-360x495.jpg	(from https://preppykitchen.com/category/recipes/breads/)
18:36:35	451523/451523	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2020:37:09%20GMT	https://preppykitchen.com/white-bread/	preppykitchen.com/white-bread/index.html	(from https://preppykitchen.com/category/recipes/breads/)
